lat,lon,validdate,wind_speed_2m:ms,wind_dir_2m:d,relative_humidity_2m:p,t_2m:C,wet_bulb_t_2m:C,precip_5min:mm,effective_cloud_cover:octas,high_cloud_cover:octas,low_cloud_cover:octas,medium_cloud_cover:octas,total_cloud_cover:octas,clear_sky_rad:W,diffuse_rad:W,direct_rad:W,global_rad:W
46.063901,8.970191,2022-01-01 00:00:00+00:00,0.3,42.1,28.0,13.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 01:00:00+00:00,0.0,263.9,25.6,13.7,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 02:00:00+00:00,0.4,198.1,25.7,13.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 03:00:00+00:00,0.5,201.9,22.6,14.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 04:00:00+00:00,0.4,202.9,21.1,14.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 05:00:00+00:00,0.3,215.3,18.2,14.7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 06:00:00+00:00,0.3,203.0,15.7,15.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 07:00:00+00:00,0.5,119.6,16.5,14.4,4.8,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 08:00:00+00:00,0.7,115.3,36.1,9.4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,61.0,14.4,43.2,57.6
46.063901,8.970191,2022-01-01 09:00:00+00:00,0.7,73.1,35.0,10.6,4.2,0.0,4.0,8.0,0.0,0.0,8.0,181.5,115.5,69.3,184.8
46.063901,8.970191,2022-01-01 10:00:00+00:00,0.8,45.0,32.6,12.0,5.1,0.0,4.0,8.0,0.0,0.0,8.0,281.8,164.7,98.8,263.5
46.063901,8.970191,2022-01-01 11:00:00+00:00,0.0,56.1,28.5,14.0,6.1,0.0,4.0,8.0,0.0,0.0,8.0,335.3,181.8,109.1,290.9
46.063901,8.970191,2022-01-01 12:00:00+00:00,0.1,89.6,30.7,14.4,6.6,0.0,4.0,8.0,0.0,0.0,8.0,333.7,196.2,117.7,313.9
46.063901,8.970191,2022-01-01 13:00:00+00:00,0.3,97.6,31.8,14.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,277.2,70.3,211.0,281.3
46.063901,8.970191,2022-01-01 14:00:00+00:00,0.3,152.3,33.5,15.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,174.7,44.2,132.6,176.8
46.063901,8.970191,2022-01-01 15:00:00+00:00,0.3,117.5,36.6,13.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,54.9,11.1,33.2,44.3
46.063901,8.970191,2022-01-01 16:00:00+00:00,0.5,59.0,38.7,12.2,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 17:00:00+00:00,0.4,52.3,35.8,12.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 18:00:00+00:00,0.6,39.2,32.8,12.6,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 19:00:00+00:00,0.4,42.0,30.5,12.7,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 20:00:00+00:00,0.4,18.3,40.5,9.3,3.7,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 21:00:00+00:00,0.6,347.3,40.1,9.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 22:00:00+00:00,0.5,13.1,39.3,9.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-01 23:00:00+00:00,0.7,34.9,37.1,8.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 00:00:00+00:00,0.1,349.8,35.2,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 01:00:00+00:00,0.5,45.0,34.6,9.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 02:00:00+00:00,0.3,339.8,46.2,6.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 03:00:00+00:00,0.5,14.2,47.0,6.4,1.8,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 04:00:00+00:00,0.5,49.7,48.2,5.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 05:00:00+00:00,0.3,79.8,49.1,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 06:00:00+00:00,0.3,57.5,45.7,5.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 07:00:00+00:00,0.3,41.9,43.5,6.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 08:00:00+00:00,0.4,68.9,43.9,8.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,61.2,14.4,43.0,57.4
46.063901,8.970191,2022-01-02 09:00:00+00:00,0.4,51.2,41.9,9.2,3.7,0.0,4.0,8.0,0.0,0.0,8.0,182.1,89.4,53.6,143.1
46.063901,8.970191,2022-01-02 10:00:00+00:00,0.2,173.4,39.3,10.7,4.7,0.0,4.0,8.0,0.0,0.0,8.0,282.9,133.6,76.1,209.7
46.063901,8.970191,2022-01-02 11:00:00+00:00,0.2,54.1,40.0,11.0,5.0,0.0,5.0,8.0,0.0,2.0,8.0,336.9,166.4,71.5,237.9
46.063901,8.970191,2022-01-02 12:00:00+00:00,0.1,188.3,40.3,11.7,5.6,0.0,2.0,1.0,0.0,2.0,2.0,335.7,125.9,140.0,265.8
46.063901,8.970191,2022-01-02 13:00:00+00:00,0.2,138.1,42.2,10.8,5.1,0.0,5.0,1.0,0.0,5.0,3.0,279.5,66.9,25.1,92.0
46.063901,8.970191,2022-01-02 14:00:00+00:00,0.4,157.9,50.3,10.1,5.2,0.0,2.0,3.0,0.0,1.0,2.0,177.1,52.8,68.9,121.7
46.063901,8.970191,2022-01-02 15:00:00+00:00,0.5,72.8,59.1,8.2,4.3,0.0,4.0,8.0,0.0,0.0,8.0,56.6,4.3,2.6,6.9
46.063901,8.970191,2022-01-02 16:00:00+00:00,0.5,62.6,51.5,8.7,4.1,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 17:00:00+00:00,0.5,67.2,47.6,9.0,4.1,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 18:00:00+00:00,0.3,46.6,44.1,9.4,4.1,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 19:00:00+00:00,0.2,81.8,47.8,8.8,3.9,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 20:00:00+00:00,0.4,71.4,52.5,7.5,3.2,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 21:00:00+00:00,0.7,38.2,50.3,7.8,3.2,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 22:00:00+00:00,0.6,49.0,49.3,7.9,3.2,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-02 23:00:00+00:00,0.2,5.8,44.5,8.7,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 00:00:00+00:00,0.2,15.5,43.5,9.1,3.7,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 01:00:00+00:00,0.2,27.5,42.0,9.4,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 02:00:00+00:00,1.0,38.9,37.8,10.5,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 03:00:00+00:00,0.4,242.6,37.7,10.5,4.4,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 04:00:00+00:00,0.7,46.5,38.3,10.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 05:00:00+00:00,0.3,232.7,40.8,9.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 06:00:00+00:00,0.3,184.0,47.0,8.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 07:00:00+00:00,0.3,107.3,53.2,6.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 08:00:00+00:00,0.5,109.4,60.1,5.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,61.4,14.2,42.5,56.7
46.063901,8.970191,2022-01-03 09:00:00+00:00,0.6,179.2,61.8,6.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,182.8,46.6,139.8,186.4
46.063901,8.970191,2022-01-03 10:00:00+00:00,0.3,25.6,53.0,8.2,3.8,0.0,4.0,8.0,0.0,0.0,8.0,284.1,161.8,97.1,258.9
46.063901,8.970191,2022-01-03 11:00:00+00:00,0.3,171.5,55.4,8.4,4.2,0.0,4.0,8.0,0.0,0.0,8.0,338.6,188.6,113.1,301.7
46.063901,8.970191,2022-01-03 12:00:00+00:00,0.2,121.2,56.8,8.3,4.2,0.0,4.0,8.0,0.0,0.0,8.0,337.9,158.1,94.9,252.9
46.063901,8.970191,2022-01-03 13:00:00+00:00,0.2,145.2,57.4,8.6,4.5,0.0,4.0,8.0,0.0,0.0,8.0,282.0,130.1,78.1,208.2
46.063901,8.970191,2022-01-03 14:00:00+00:00,0.7,139.4,75.3,7.6,5.2,0.0,8.0,8.0,8.0,1.0,8.0,179.6,46.1,1.0,47.1
46.063901,8.970191,2022-01-03 15:00:00+00:00,0.7,47.8,81.7,6.5,4.7,0.0,7.0,8.0,6.0,4.0,8.0,58.5,6.7,0.4,7.1
46.063901,8.970191,2022-01-03 16:00:00+00:00,0.4,163.6,74.6,6.9,4.5,0.0,6.0,8.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 17:00:00+00:00,0.5,59.7,71.1,7.0,4.3,0.0,6.0,8.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 18:00:00+00:00,0.0,334.0,65.9,7.5,4.3,0.0,7.0,8.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 19:00:00+00:00,0.2,142.3,70.9,7.1,4.3,0.0,7.0,8.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 20:00:00+00:00,0.7,85.5,91.4,5.5,4.6,0.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 21:00:00+00:00,0.2,66.2,95.1,5.3,4.8,0.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 22:00:00+00:00,0.4,58.1,92.3,5.3,4.5,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-03 23:00:00+00:00,0.2,30.3,80.8,6.2,4.3,0.0,8.0,8.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 00:00:00+00:00,0.1,206.3,80.3,6.2,4.3,0.0,8.0,8.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 01:00:00+00:00,0.4,40.0,75.5,6.5,4.2,0.0,8.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 02:00:00+00:00,0.2,300.4,63.8,7.9,4.5,0.0,8.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 03:00:00+00:00,0.4,40.6,65.4,7.7,4.4,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 04:00:00+00:00,0.4,349.5,54.2,8.9,4.5,0.0,8.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 05:00:00+00:00,0.4,204.8,58.3,8.3,4.4,0.0,7.0,8.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 06:00:00+00:00,0.4,26.4,49.4,9.1,4.2,0.0,7.0,8.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 07:00:00+00:00,0.2,340.2,48.3,9.1,4.2,0.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 08:00:00+00:00,0.3,27.8,70.7,5.4,2.7,0.0,8.0,0.0,8.0,7.0,8.0,61.8,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 09:00:00+00:00,0.3,6.7,71.4,5.9,3.3,0.0,8.0,0.0,8.0,6.0,8.0,183.7,9.9,0.0,9.9
46.063901,8.970191,2022-01-04 10:00:00+00:00,0.3,323.9,71.9,6.4,3.8,0.0,8.0,8.0,8.0,5.0,8.0,285.5,20.8,0.0,20.8
46.063901,8.970191,2022-01-04 11:00:00+00:00,0.3,350.1,73.2,6.7,4.1,0.0,8.0,0.0,8.0,7.0,8.0,340.5,27.2,0.0,27.2
46.063901,8.970191,2022-01-04 12:00:00+00:00,0.4,325.6,73.4,7.2,4.6,0.0,8.0,0.0,8.0,5.0,8.0,340.2,26.4,0.0,26.4
46.063901,8.970191,2022-01-04 13:00:00+00:00,0.3,312.1,74.4,7.2,4.7,0.0,8.0,0.0,8.0,4.0,8.0,284.6,20.2,0.0,20.2
46.063901,8.970191,2022-01-04 14:00:00+00:00,0.5,348.5,79.9,7.0,5.0,0.0,8.0,8.0,8.0,6.0,8.0,182.3,7.6,0.0,7.6
46.063901,8.970191,2022-01-04 15:00:00+00:00,0.4,351.0,77.4,7.4,5.2,0.0,8.0,8.0,8.0,5.0,8.0,60.5,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 16:00:00+00:00,0.4,337.4,77.6,7.4,5.2,0.0,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 17:00:00+00:00,0.4,299.3,76.9,7.5,5.3,0.0,8.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 18:00:00+00:00,0.3,64.6,80.0,7.6,5.6,0.0,8.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 19:00:00+00:00,0.7,102.4,82.7,7.6,5.9,0.0,8.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 20:00:00+00:00,0.4,306.2,96.8,6.1,5.7,0.0,8.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 21:00:00+00:00,0.3,294.7,98.2,5.6,5.4,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 22:00:00+00:00,0.3,277.4,96.8,5.7,5.3,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-04 23:00:00+00:00,0.3,279.4,91.3,6.4,5.5,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 00:00:00+00:00,0.7,38.8,86.4,7.1,5.8,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 01:00:00+00:00,0.3,332.3,89.2,6.9,5.8,0.02,8.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 02:00:00+00:00,0.1,20.2,95.7,6.2,5.7,0.0,8.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 03:00:00+00:00,0.3,26.0,95.6,6.4,5.9,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 04:00:00+00:00,0.3,310.8,94.7,6.5,5.9,0.05,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 05:00:00+00:00,0.3,213.4,99.7,6.0,5.9,0.02,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 06:00:00+00:00,0.5,260.6,95.0,6.0,5.5,0.05,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 07:00:00+00:00,0.3,208.5,94.6,6.0,5.4,0.0,8.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 08:00:00+00:00,0.4,189.5,81.2,5.4,3.6,0.0,8.0,0.0,0.0,8.0,8.0,62.2,2.7,0.0,2.7
46.063901,8.970191,2022-01-05 09:00:00+00:00,0.2,267.7,58.1,6.9,3.1,0.0,6.0,0.0,0.0,6.0,3.0,184.7,43.8,11.1,54.9
46.063901,8.970191,2022-01-05 10:00:00+00:00,2.4,8.9,31.4,9.5,3.0,0.0,1.0,0.0,0.0,1.0,1.0,287.1,93.7,174.2,267.9
46.063901,8.970191,2022-01-05 11:00:00+00:00,3.1,0.9,26.9,9.9,2.9,0.0,1.0,0.0,0.0,1.0,1.0,342.5,117.8,205.0,322.8
46.063901,8.970191,2022-01-05 12:00:00+00:00,3.4,0.1,23.8,9.7,2.4,0.0,1.0,0.0,0.0,1.0,1.0,342.6,109.4,216.2,325.6
46.063901,8.970191,2022-01-05 13:00:00+00:00,5.0,9.2,21.7,8.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,287.3,72.9,218.5,291.4
46.063901,8.970191,2022-01-05 14:00:00+00:00,5.1,7.2,20.9,7.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,185.1,48.9,146.7,195.7
46.063901,8.970191,2022-01-05 15:00:00+00:00,5.8,6.7,21.9,5.4,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,62.6,15.3,45.9,61.2
46.063901,8.970191,2022-01-05 16:00:00+00:00,5.9,8.0,21.9,4.1,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 17:00:00+00:00,5.9,12.0,20.0,3.3,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 18:00:00+00:00,5.5,10.5,20.4,2.8,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 19:00:00+00:00,5.3,9.2,18.1,2.7,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 20:00:00+00:00,5.1,11.7,17.9,2.6,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 21:00:00+00:00,5.1,6.4,17.5,2.5,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 22:00:00+00:00,4.8,8.1,18.4,2.7,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-05 23:00:00+00:00,5.0,5.2,20.9,2.6,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 00:00:00+00:00,4.8,8.3,22.7,2.6,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 01:00:00+00:00,4.4,10.0,24.0,2.5,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 02:00:00+00:00,4.6,6.7,24.8,2.5,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 03:00:00+00:00,3.2,5.2,25.5,2.3,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 04:00:00+00:00,2.8,356.6,26.8,2.1,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 05:00:00+00:00,3.1,1.0,27.2,2.2,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 06:00:00+00:00,3.4,7.1,28.1,2.1,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 07:00:00+00:00,3.5,11.4,28.1,2.2,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 08:00:00+00:00,2.1,354.6,31.5,3.1,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,62.8,15.6,46.8,62.4
46.063901,8.970191,2022-01-06 09:00:00+00:00,1.1,358.2,26.0,4.8,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,185.9,49.9,149.8,199.7
46.063901,8.970191,2022-01-06 10:00:00+00:00,0.5,316.6,23.7,6.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,288.7,76.3,228.8,305.0
46.063901,8.970191,2022-01-06 11:00:00+00:00,2.7,2.3,21.9,6.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,344.7,90.2,270.6,360.9
46.063901,8.970191,2022-01-06 12:00:00+00:00,1.6,18.5,21.4,7.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,345.2,89.6,268.7,358.3
46.063901,8.970191,2022-01-06 13:00:00+00:00,1.0,207.3,43.9,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290.2,74.8,224.3,299.1
46.063901,8.970191,2022-01-06 14:00:00+00:00,0.9,199.9,44.7,6.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,188.0,49.4,148.2,197.6
46.063901,8.970191,2022-01-06 15:00:00+00:00,0.8,190.6,59.6,4.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,64.8,15.0,45.0,60.0
46.063901,8.970191,2022-01-06 16:00:00+00:00,0.8,43.6,62.5,2.8,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 17:00:00+00:00,0.5,40.0,57.4,3.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 18:00:00+00:00,0.7,53.7,57.0,2.7,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 19:00:00+00:00,0.9,42.5,55.6,2.4,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 20:00:00+00:00,0.6,73.3,61.6,0.7,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 21:00:00+00:00,0.6,52.9,57.3,0.8,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 22:00:00+00:00,0.5,24.7,51.8,1.2,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-06 23:00:00+00:00,0.5,10.2,50.2,1.3,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 00:00:00+00:00,0.7,28.5,47.0,1.4,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 01:00:00+00:00,0.4,43.0,41.8,1.7,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 02:00:00+00:00,0.3,61.6,45.6,1.6,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 03:00:00+00:00,0.2,356.5,47.7,1.3,-2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 04:00:00+00:00,0.5,51.1,51.1,1.3,-2.3,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 05:00:00+00:00,0.5,61.5,54.4,1.6,-1.9,0.0,7.0,8.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 06:00:00+00:00,0.4,93.1,55.2,1.7,-1.7,0.0,7.0,8.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 07:00:00+00:00,0.4,89.8,56.9,1.7,-1.7,0.0,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 08:00:00+00:00,0.4,58.1,56.1,1.1,-2.2,0.0,8.0,8.0,8.0,0.0,8.0,63.5,0.0,0.0,0.0
46.063901,8.970191,2022-01-07 09:00:00+00:00,0.1,57.7,55.1,1.5,-1.9,0.0,8.0,8.0,8.0,0.0,8.0,187.2,18.1,0.1,18.2
46.063901,8.970191,2022-01-07 10:00:00+00:00,0.0,38.9,58.0,1.5,-1.8,0.0,8.0,1.0,8.0,6.0,8.0,290.6,62.4,0.0,62.4
46.063901,8.970191,2022-01-07 11:00:00+00:00,0.4,33.6,68.7,1.6,-1.0,0.0,8.0,0.0,8.0,8.0,8.0,347.0,35.4,0.0,35.4
46.063901,8.970191,2022-01-07 12:00:00+00:00,0.2,177.4,72.7,1.8,-0.4,0.0,8.0,0.0,8.0,0.0,7.0,348.0,47.9,0.0,47.9
46.063901,8.970191,2022-01-07 13:00:00+00:00,0.3,199.7,69.0,1.7,-0.8,0.0,8.0,0.0,8.0,0.0,7.0,293.2,57.8,0.0,57.8
